,ChannelGeneName_i,ChannelGeneName_j,ChannelIndex_i,ChannelIndex_j,ChannelName_i,ChannelName_j,ChannelPairs,PC_bin,Pearson Correlation,Resolution (micrometers)
8,DSP,ACTN1,9.0,14.0,Desmosomes,Actin filaments,"(9, 14)",4.0,0.0,28.16
0,FBL,PMP34,10.0,13.0,Nucleolus (Dense Fibrillar Component),Peroxisomes,"(10, 13)",4.0,-0.33409193323317077,0.11
1,FBL,PMP34,10.0,13.0,Nucleolus (Dense Fibrillar Component),Peroxisomes,"(10, 13)",4.0,-0.35698768436595524,0.22
2,FBL,PMP34,10.0,13.0,Nucleolus (Dense Fibrillar Component),Peroxisomes,"(10, 13)",4.0,-0.35719473571794175,0.44
3,FBL,PMP34,10.0,13.0,Nucleolus (Dense Fibrillar Component),Peroxisomes,"(10, 13)",4.0,-0.33473945612242834,0.88
4,FBL,PMP34,10.0,13.0,Nucleolus (Dense Fibrillar Component),Peroxisomes,"(10, 13)",4.0,-0.28971484457938335,1.76
5,FBL,PMP34,10.0,13.0,Nucleolus (Dense Fibrillar Component),Peroxisomes,"(10, 13)",4.0,-0.16876224201238654,3.52
6,FBL,PMP34,10.0,13.0,Nucleolus (Dense Fibrillar Component),Peroxisomes,"(10, 13)",4.0,0.37667023641450237,7.04
7,FBL,PMP34,10.0,13.0,Nucleolus (Dense Fibrillar Component),Peroxisomes,"(10, 13)",4.0,1.0,14.08
8,FBL,PMP34,10.0,13.0,Nucleolus (Dense Fibrillar Component),Peroxisomes,"(10, 13)",4.0,0.0,28.16
0,ACTB,AAVS1,8.0,21.0,Filamentous actin,Plasma membrane,"(8, 21)",4.0,0.9376312582784898,0.11
1,ACTB,AAVS1,8.0,21.0,Filamentous actin,Plasma membrane,"(8, 21)",4.0,0.9490774293974227,0.22
2,ACTB,AAVS1,8.0,21.0,Filamentous actin,Plasma membrane,"(8, 21)",4.0,0.9559824793389993,0.44
3,ACTB,AAVS1,8.0,21.0,Filamentous actin,Plasma membrane,"(8, 21)",4.0,0.9596049738165415,0.88
4,ACTB,AAVS1,8.0,21.0,Filamentous actin,Plasma membrane,"(8, 21)",4.0,0.96097423320182,1.76
5,ACTB,AAVS1,8.0,21.0,Filamentous actin,Plasma membrane,"(8, 21)",4.0,0.9487436772001797,3.52
6,ACTB,AAVS1,8.0,21.0,Filamentous actin,Plasma membrane,"(8, 21)",4.0,0.9767673699196979,7.04
7,ACTB,AAVS1,8.0,21.0,Filamentous actin,Plasma membrane,"(8, 21)",4.0,1.0,14.08
8,ACTB,AAVS1,8.0,21.0,Filamentous actin,Plasma membrane,"(8, 21)",4.0,0.0,28.16
0,DSP,H2B,9.0,16.0,Desmosomes,Histone,"(9, 16)",4.0,-0.3207812581247537,0.11
1,DSP,H2B,9.0,16.0,Desmosomes,Histone,"(9, 16)",4.0,-0.3298827359333722,0.22
2,DSP,H2B,9.0,16.0,Desmosomes,Histone,"(9, 16)",4.0,-0.33077408809992204,0.44
3,DSP,H2B,9.0,16.0,Desmosomes,Histone,"(9, 16)",4.0,-0.32728695317045653,0.88
4,DSP,H2B,9.0,16.0,Desmosomes,Histone,"(9, 16)",4.0,-0.2833761974684884,1.76
5,DSP,H2B,9.0,16.0,Desmosomes,Histone,"(9, 16)",4.0,-0.28613340188504466,3.52
6,DSP,H2B,9.0,16.0,Desmosomes,Histone,"(9, 16)",4.0,-0.31450976689392657,7.04
7,DSP,H2B,9.0,16.0,Desmosomes,Histone,"(9, 16)",4.0,1.0,14.08
8,DSP,H2B,9.0,16.0,Desmosomes,Histone,"(9, 16)",4.0,0.0,28.16
0,ACTN1,GJA1,14.0,15.0,Actin filaments,Gap junctions,"(14, 15)",4.0,0.5720235314078699,0.11
1,ACTN1,GJA1,14.0,15.0,Actin filaments,Gap junctions,"(14, 15)",4.0,0.5882858368169602,0.22
2,ACTN1,GJA1,14.0,15.0,Actin filaments,Gap junctions,"(14, 15)",4.0,0.6022487166897927,0.44
3,ACTN1,GJA1,14.0,15.0,Actin filaments,Gap junctions,"(14, 15)",4.0,0.6085686829724796,0.88
4,ACTN1,GJA1,14.0,15.0,Actin filaments,Gap junctions,"(14, 15)",4.0,0.5857791719365398,1.76
5,ACTN1,GJA1,14.0,15.0,Actin filaments,Gap junctions,"(14, 15)",4.0,0.4153498409764803,3.52
6,ACTN1,GJA1,14.0,15.0,Actin filaments,Gap junctions,"(14, 15)",4.0,0.9339910862212292,7.04
7,ACTN1,GJA1,14.0,15.0,Actin filaments,Gap junctions,"(14, 15)",4.0,1.0,14.08
8,ACTN1,GJA1,14.0,15.0,Actin filaments,Gap junctions,"(14, 15)",4.0,0.0,28.16
0,FBL,ATP2A2,10.0,23.0,Nucleolus (Dense Fibrillar Component),Sarcoplasmic reticulum,"(10, 23)",4.0,-0.4241530295475524,0.11
1,FBL,ATP2A2,10.0,23.0,Nucleolus (Dense Fibrillar Component),Sarcoplasmic reticulum,"(10, 23)",4.0,-0.4064373239874888,0.22
2,FBL,ATP2A2,10.0,23.0,Nucleolus (Dense Fibrillar Component),Sarcoplasmic reticulum,"(10, 23)",4.0,-0.3743052323241346,0.44
3,FBL,ATP2A2,10.0,23.0,Nucleolus (Dense Fibrillar Component),Sarcoplasmic reticulum,"(10, 23)",4.0,-0.3331069157382063,0.88
4,FBL,ATP2A2,10.0,23.0,Nucleolus (Dense Fibrillar Component),Sarcoplasmic reticulum,"(10, 23)",4.0,-0.2883963687727559,1.76
5,FBL,ATP2A2,10.0,23.0,Nucleolus (Dense Fibrillar Component),Sarcoplasmic reticulum,"(10, 23)",4.0,-0.23071278229113013,3.52
6,FBL,ATP2A2,10.0,23.0,Nucleolus (Dense Fibrillar Component),Sarcoplasmic reticulum,"(10, 23)",4.0,0.39672983728707756,7.04
7,FBL,ATP2A2,10.0,23.0,Nucleolus (Dense Fibrillar Component),Sarcoplasmic reticulum,"(10, 23)",4.0,1.0,14.08
8,FBL,ATP2A2,10.0,23.0,Nucleolus (Dense Fibrillar Component),Sarcoplasmic reticulum,"(10, 23)",4.0,0.0,28.16
0,PXN,SON,2.0,17.0,Matrix adhesions,Nuclear Speckles,"(2, 17)",4.0,-0.22661681533114672,0.11
1,PXN,SON,2.0,17.0,Matrix adhesions,Nuclear Speckles,"(2, 17)",4.0,-0.2351415555242951,0.22
2,PXN,SON,2.0,17.0,Matrix adhesions,Nuclear Speckles,"(2, 17)",4.0,-0.23542932083020776,0.44
3,PXN,SON,2.0,17.0,Matrix adhesions,Nuclear Speckles,"(2, 17)",4.0,-0.23160702285521323,0.88
4,PXN,SON,2.0,17.0,Matrix adhesions,Nuclear Speckles,"(2, 17)",4.0,-0.22087559631616915,1.76
5,PXN,SON,2.0,17.0,Matrix adhesions,Nuclear Speckles,"(2, 17)",4.0,0.03243160023891865,3.52
6,PXN,SON,2.0,17.0,Matrix adhesions,Nuclear Speckles,"(2, 17)",4.0,0.7324730856966757,7.04
7,PXN,SON,2.0,17.0,Matrix adhesions,Nuclear Speckles,"(2, 17)",4.0,1.0,14.08
8,PXN,SON,2.0,17.0,Matrix adhesions,Nuclear Speckles,"(2, 17)",4.0,0.0,28.16
0,CENT2,TUBA1B,0.0,1.0,Centrioles,Microtubules,"(0, 1)",4.0,0.34483833779373907,0.11
1,CENT2,TUBA1B,0.0,1.0,Centrioles,Microtubules,"(0, 1)",4.0,0.40479832490311085,0.22
2,CENT2,TUBA1B,0.0,1.0,Centrioles,Microtubules,"(0, 1)",4.0,0.4656630495947447,0.44
3,CENT2,TUBA1B,0.0,1.0,Centrioles,Microtubules,"(0, 1)",4.0,0.5320399663270765,0.88
4,CENT2,TUBA1B,0.0,1.0,Centrioles,Microtubules,"(0, 1)",4.0,0.6077229348757814,1.76
5,CENT2,TUBA1B,0.0,1.0,Centrioles,Microtubules,"(0, 1)",4.0,0.4821486311578555,3.52
6,CENT2,TUBA1B,0.0,1.0,Centrioles,Microtubules,"(0, 1)",4.0,0.04489294453761439,7.04
7,CENT2,TUBA1B,0.0,1.0,Centrioles,Microtubules,"(0, 1)",4.0,1.0,14.08
8,CENT2,TUBA1B,0.0,1.0,Centrioles,Microtubules,"(0, 1)",4.0,0.0,28.16
0,TJP1,TOMM20,3.0,12.0,Tight junctions,Mitochondria,"(3, 12)",4.0,0.06203435943645152,0.11
1,TJP1,TOMM20,3.0,12.0,Tight junctions,Mitochondria,"(3, 12)",4.0,0.07408176010990702,0.22
2,TJP1,TOMM20,3.0,12.0,Tight junctions,Mitochondria,"(3, 12)",4.0,0.09922499424547435,0.44
3,TJP1,TOMM20,3.0,12.0,Tight junctions,Mitochondria,"(3, 12)",4.0,0.15044055757557034,0.88
4,TJP1,TOMM20,3.0,12.0,Tight junctions,Mitochondria,"(3, 12)",4.0,0.2606202445956084,1.76
5,TJP1,TOMM20,3.0,12.0,Tight junctions,Mitochondria,"(3, 12)",4.0,0.10742720971058481,3.52
6,TJP1,TOMM20,3.0,12.0,Tight junctions,Mitochondria,"(3, 12)",4.0,-0.31830340413006647,7.04
7,TJP1,TOMM20,3.0,12.0,Tight junctions,Mitochondria,"(3, 12)",4.0,1.0,14.08
8,TJP1,TOMM20,3.0,12.0,Tight junctions,Mitochondria,"(3, 12)",4.0,0.0,28.16
0,TUBA1B,TOMM20,1.0,12.0,Microtubules,Mitochondria,"(1, 12)",4.0,0.6873048822489828,0.11
1,TUBA1B,TOMM20,1.0,12.0,Microtubules,Mitochondria,"(1, 12)",4.0,0.7068418344583949,0.22
2,TUBA1B,TOMM20,1.0,12.0,Microtubules,Mitochondria,"(1, 12)",4.0,0.7374292952187989,0.44
3,TUBA1B,TOMM20,1.0,12.0,Microtubules,Mitochondria,"(1, 12)",4.0,0.779813101842467,0.88
4,TUBA1B,TOMM20,1.0,12.0,Microtubules,Mitochondria,"(1, 12)",4.0,0.8174453025203241,1.76
5,TUBA1B,TOMM20,1.0,12.0,Microtubules,Mitochondria,"(1, 12)",4.0,0.856531750917529,3.52
6,TUBA1B,TOMM20,1.0,12.0,Microtubules,Mitochondria,"(1, 12)",4.0,0.9589092105844959,7.04
7,TUBA1B,TOMM20,1.0,12.0,Microtubules,Mitochondria,"(1, 12)",4.0,1.0,14.08
8,TUBA1B,TOMM20,1.0,12.0,Microtubules,Mitochondria,"(1, 12)",4.0,0.0,28.16
0,LMNB1,GJA1,4.0,15.0,Nuclear envelope,Gap junctions,"(4, 15)",4.0,-0.2047639648256811,0.11
1,LMNB1,GJA1,4.0,15.0,Nuclear envelope,Gap junctions,"(4, 15)",4.0,-0.19666128942250688,0.22
2,LMNB1,GJA1,4.0,15.0,Nuclear envelope,Gap junctions,"(4, 15)",4.0,-0.16914670898025955,0.44
3,LMNB1,GJA1,4.0,15.0,Nuclear envelope,Gap junctions,"(4, 15)",4.0,-0.10426377776316859,0.88
4,LMNB1,GJA1,4.0,15.0,Nuclear envelope,Gap junctions,"(4, 15)",4.0,0.08745254657236909,1.76
5,LMNB1,GJA1,4.0,15.0,Nuclear envelope,Gap junctions,"(4, 15)",4.0,0.1819767787514882,3.52
6,LMNB1,GJA1,4.0,15.0,Nuclear envelope,Gap junctions,"(4, 15)",4.0,0.7377076234850126,7.04
7,LMNB1,GJA1,4.0,15.0,Nuclear envelope,Gap junctions,"(4, 15)",4.0,1.0,14.08
8,LMNB1,GJA1,4.0,15.0,Nuclear envelope,Gap junctions,"(4, 15)",4.0,0.0,28.16
0,PXN,NPM1,2.0,11.0,Matrix adhesions,Nucleolus (Granular Component),"(2, 11)",4.0,-0.1682845634526887,0.11
1,PXN,NPM1,2.0,11.0,Matrix adhesions,Nucleolus (Granular Component),"(2, 11)",4.0,-0.17422364101454402,0.22
2,PXN,NPM1,2.0,11.0,Matrix adhesions,Nucleolus (Granular Component),"(2, 11)",4.0,-0.17439734449569966,0.44
3,PXN,NPM1,2.0,11.0,Matrix adhesions,Nucleolus (Granular Component),"(2, 11)",4.0,-0.17127582974401784,0.88
4,PXN,NPM1,2.0,11.0,Matrix adhesions,Nucleolus (Granular Component),"(2, 11)",4.0,-0.16679194405755568,1.76
5,PXN,NPM1,2.0,11.0,Matrix adhesions,Nucleolus (Granular Component),"(2, 11)",4.0,0.01634540459436251,3.52
6,PXN,NPM1,2.0,11.0,Matrix adhesions,Nucleolus (Granular Component),"(2, 11)",4.0,0.6036177243835453,7.04
7,PXN,NPM1,2.0,11.0,Matrix adhesions,Nucleolus (Granular Component),"(2, 11)",4.0,1.0,14.08
8,PXN,NPM1,2.0,11.0,Matrix adhesions,Nucleolus (Granular Component),"(2, 11)",4.0,0.0,28.16
0,NUP153,ACTN1,5.0,14.0,Nuclear pores,Actin filaments,"(5, 14)",4.0,-0.27981704434963617,0.11
1,NUP153,ACTN1,5.0,14.0,Nuclear pores,Actin filaments,"(5, 14)",4.0,-0.27196906836996937,0.22
2,NUP153,ACTN1,5.0,14.0,Nuclear pores,Actin filaments,"(5, 14)",4.0,-0.2500517543065564,0.44
3,NUP153,ACTN1,5.0,14.0,Nuclear pores,Actin filaments,"(5, 14)",4.0,-0.20264092069243192,0.88
4,NUP153,ACTN1,5.0,14.0,Nuclear pores,Actin filaments,"(5, 14)",4.0,-0.04139774113515293,1.76
5,NUP153,ACTN1,5.0,14.0,Nuclear pores,Actin filaments,"(5, 14)",4.0,0.2981288155700423,3.52
6,NUP153,ACTN1,5.0,14.0,Nuclear pores,Actin filaments,"(5, 14)",4.0,0.9012471796718258,7.04
7,NUP153,ACTN1,5.0,14.0,Nuclear pores,Actin filaments,"(5, 14)",4.0,1.0,14.08
8,NUP153,ACTN1,5.0,14.0,Nuclear pores,Actin filaments,"(5, 14)",4.0,0.0,28.16
0,TJP1,SEC61B,3.0,18.0,Tight junctions,Endoplasmic Reticulum,"(3, 18)",4.0,-0.06392464331428765,0.11
1,TJP1,SEC61B,3.0,18.0,Tight junctions,Endoplasmic Reticulum,"(3, 18)",4.0,-0.05434468859845507,0.22
2,TJP1,SEC61B,3.0,18.0,Tight junctions,Endoplasmic Reticulum,"(3, 18)",4.0,-0.03359447126674537,0.44
3,TJP1,SEC61B,3.0,18.0,Tight junctions,Endoplasmic Reticulum,"(3, 18)",4.0,0.0043693955332725545,0.88
4,TJP1,SEC61B,3.0,18.0,Tight junctions,Endoplasmic Reticulum,"(3, 18)",4.0,0.08067916275047214,1.76
5,TJP1,SEC61B,3.0,18.0,Tight junctions,Endoplasmic Reticulum,"(3, 18)",4.0,-0.04793685196850064,3.52
6,TJP1,SEC61B,3.0,18.0,Tight junctions,Endoplasmic Reticulum,"(3, 18)",4.0,-0.40820136216227276,7.04
7,TJP1,SEC61B,3.0,18.0,Tight junctions,Endoplasmic Reticulum,"(3, 18)",4.0,1.0,14.08
8,TJP1,SEC61B,3.0,18.0,Tight junctions,Endoplasmic Reticulum,"(3, 18)",4.0,0.0,28.16
0,ST6GAL1,PMP34,6.0,13.0,Golgi,Peroxisomes,"(6, 13)",4.0,0.3325352986042539,0.11
1,ST6GAL1,PMP34,6.0,13.0,Golgi,Peroxisomes,"(6, 13)",4.0,0.3862222428504936,0.22
2,ST6GAL1,PMP34,6.0,13.0,Golgi,Peroxisomes,"(6, 13)",4.0,0.4484398858453903,0.44
3,ST6GAL1,PMP34,6.0,13.0,Golgi,Peroxisomes,"(6, 13)",4.0,0.5234527733056666,0.88
4,ST6GAL1,PMP34,6.0,13.0,Golgi,Peroxisomes,"(6, 13)",4.0,0.5919041380255522,1.76
5,ST6GAL1,PMP34,6.0,13.0,Golgi,Peroxisomes,"(6, 13)",4.0,0.5481853347344576,3.52
6,ST6GAL1,PMP34,6.0,13.0,Golgi,Peroxisomes,"(6, 13)",4.0,0.3558403097955126,7.04
7,ST6GAL1,PMP34,6.0,13.0,Golgi,Peroxisomes,"(6, 13)",4.0,1.0,14.08
8,ST6GAL1,PMP34,6.0,13.0,Golgi,Peroxisomes,"(6, 13)",4.0,0.0,28.16
0,LMNB1,AAVS1,4.0,21.0,Nuclear envelope,Plasma membrane,"(4, 21)",4.0,-0.326989839935476,0.11
1,LMNB1,AAVS1,4.0,21.0,Nuclear envelope,Plasma membrane,"(4, 21)",4.0,-0.3194075753464114,0.22
2,LMNB1,AAVS1,4.0,21.0,Nuclear envelope,Plasma membrane,"(4, 21)",4.0,-0.2970941466106324,0.44
3,LMNB1,AAVS1,4.0,21.0,Nuclear envelope,Plasma membrane,"(4, 21)",4.0,-0.24855746281080837,0.88
4,LMNB1,AAVS1,4.0,21.0,Nuclear envelope,Plasma membrane,"(4, 21)",4.0,0.06973322703352478,1.76
5,LMNB1,AAVS1,4.0,21.0,Nuclear envelope,Plasma membrane,"(4, 21)",4.0,0.32338658733010095,3.52
6,LMNB1,AAVS1,4.0,21.0,Nuclear envelope,Plasma membrane,"(4, 21)",4.0,0.8055670902870204,7.04
7,LMNB1,AAVS1,4.0,21.0,Nuclear envelope,Plasma membrane,"(4, 21)",4.0,1.0,14.08
8,LMNB1,AAVS1,4.0,21.0,Nuclear envelope,Plasma membrane,"(4, 21)",4.0,0.0,28.16
0,RAB5A,ATP2A2,19.0,23.0,Endosomes,Sarcoplasmic reticulum,"(19, 23)",4.0,0.5609947371756127,0.11
1,RAB5A,ATP2A2,19.0,23.0,Endosomes,Sarcoplasmic reticulum,"(19, 23)",4.0,0.6186018895615852,0.22
2,RAB5A,ATP2A2,19.0,23.0,Endosomes,Sarcoplasmic reticulum,"(19, 23)",4.0,0.680018752286387,0.44
3,RAB5A,ATP2A2,19.0,23.0,Endosomes,Sarcoplasmic reticulum,"(19, 23)",4.0,0.742352891251283,0.88
4,RAB5A,ATP2A2,19.0,23.0,Endosomes,Sarcoplasmic reticulum,"(19, 23)",4.0,0.7899904777868976,1.76
5,RAB5A,ATP2A2,19.0,23.0,Endosomes,Sarcoplasmic reticulum,"(19, 23)",4.0,0.8975434940174213,3.52
6,RAB5A,ATP2A2,19.0,23.0,Endosomes,Sarcoplasmic reticulum,"(19, 23)",4.0,0.9564528672185061,7.04
7,RAB5A,ATP2A2,19.0,23.0,Endosomes,Sarcoplasmic reticulum,"(19, 23)",4.0,1.0,14.08
8,RAB5A,ATP2A2,19.0,23.0,Endosomes,Sarcoplasmic reticulum,"(19, 23)",4.0,0.0,28.16
0,LAMP1,ACTB,7.0,8.0,Lysosome,Filamentous actin,"(7, 8)",4.0,0.056892438539809104,0.11
1,LAMP1,ACTB,7.0,8.0,Lysosome,Filamentous actin,"(7, 8)",4.0,0.07178880811969829,0.22
2,LAMP1,ACTB,7.0,8.0,Lysosome,Filamentous actin,"(7, 8)",4.0,0.10574235132576981,0.44
3,LAMP1,ACTB,7.0,8.0,Lysosome,Filamentous actin,"(7, 8)",4.0,0.1740672796924277,0.88
4,LAMP1,ACTB,7.0,8.0,Lysosome,Filamentous actin,"(7, 8)",4.0,0.32146428148926964,1.76
5,LAMP1,ACTB,7.0,8.0,Lysosome,Filamentous actin,"(7, 8)",4.0,0.2987054344733858,3.52
6,LAMP1,ACTB,7.0,8.0,Lysosome,Filamentous actin,"(7, 8)",4.0,0.9130553753875528,7.04
7,LAMP1,ACTB,7.0,8.0,Lysosome,Filamentous actin,"(7, 8)",4.0,1.0,14.08
8,LAMP1,ACTB,7.0,8.0,Lysosome,Filamentous actin,"(7, 8)",4.0,0.0,28.16
0,DSP,CELL+NUCLEUS,9.0,25.0,Desmosomes,CELL+NUCLEUS,"(9, 25)",4.0,-0.3090267053966727,0.11
1,DSP,CELL+NUCLEUS,9.0,25.0,Desmosomes,CELL+NUCLEUS,"(9, 25)",4.0,-0.2864736855342089,0.22
2,DSP,CELL+NUCLEUS,9.0,25.0,Desmosomes,CELL+NUCLEUS,"(9, 25)",4.0,-0.23294930743533748,0.44
3,DSP,CELL+NUCLEUS,9.0,25.0,Desmosomes,CELL+NUCLEUS,"(9, 25)",4.0,-0.17101590787977106,0.88
4,DSP,CELL+NUCLEUS,9.0,25.0,Desmosomes,CELL+NUCLEUS,"(9, 25)",4.0,-0.08691343191280222,1.76
5,DSP,CELL+NUCLEUS,9.0,25.0,Desmosomes,CELL+NUCLEUS,"(9, 25)",4.0,-0.19341981479292897,3.52
6,DSP,CELL+NUCLEUS,9.0,25.0,Desmosomes,CELL+NUCLEUS,"(9, 25)",4.0,-0.2706013119743951,7.04
7,DSP,CELL+NUCLEUS,9.0,25.0,Desmosomes,CELL+NUCLEUS,"(9, 25)",4.0,1.0,14.08
8,DSP,CELL+NUCLEUS,9.0,25.0,Desmosomes,CELL+NUCLEUS,"(9, 25)",4.0,0.0,28.16
0,ACTN1,CTNNB1,14.0,22.0,Actin filaments,Adherens junctions,"(14, 22)",4.0,0.4510907769386574,0.11
1,ACTN1,CTNNB1,14.0,22.0,Actin filaments,Adherens junctions,"(14, 22)",4.0,0.45078104840239747,0.22
2,ACTN1,CTNNB1,14.0,22.0,Actin filaments,Adherens junctions,"(14, 22)",4.0,0.4525876881240838,0.44
3,ACTN1,CTNNB1,14.0,22.0,Actin filaments,Adherens junctions,"(14, 22)",4.0,0.4468070603361859,0.88
4,ACTN1,CTNNB1,14.0,22.0,Actin filaments,Adherens junctions,"(14, 22)",4.0,0.4186912763951544,1.76
5,ACTN1,CTNNB1,14.0,22.0,Actin filaments,Adherens junctions,"(14, 22)",4.0,0.30667381680018435,3.52
6,ACTN1,CTNNB1,14.0,22.0,Actin filaments,Adherens junctions,"(14, 22)",4.0,0.9549557830212279,7.04
7,ACTN1,CTNNB1,14.0,22.0,Actin filaments,Adherens junctions,"(14, 22)",4.0,1.0,14.08
8,ACTN1,CTNNB1,14.0,22.0,Actin filaments,Adherens junctions,"(14, 22)",4.0,0.0,28.16
0,GJA1,ATP2A2,15.0,23.0,Gap junctions,Sarcoplasmic reticulum,"(15, 23)",4.0,0.2505835593751756,0.11
1,GJA1,ATP2A2,15.0,23.0,Gap junctions,Sarcoplasmic reticulum,"(15, 23)",4.0,0.27715188179179173,0.22
2,GJA1,ATP2A2,15.0,23.0,Gap junctions,Sarcoplasmic reticulum,"(15, 23)",4.0,0.3221723685921792,0.44
3,GJA1,ATP2A2,15.0,23.0,Gap junctions,Sarcoplasmic reticulum,"(15, 23)",4.0,0.3974942011547711,0.88
4,GJA1,ATP2A2,15.0,23.0,Gap junctions,Sarcoplasmic reticulum,"(15, 23)",4.0,0.5036129662835447,1.76
5,GJA1,ATP2A2,15.0,23.0,Gap junctions,Sarcoplasmic reticulum,"(15, 23)",4.0,0.6527517636069458,3.52
6,GJA1,ATP2A2,15.0,23.0,Gap junctions,Sarcoplasmic reticulum,"(15, 23)",4.0,0.8299708656056334,7.04
7,GJA1,ATP2A2,15.0,23.0,Gap junctions,Sarcoplasmic reticulum,"(15, 23)",4.0,1.0,14.08
8,GJA1,ATP2A2,15.0,23.0,Gap junctions,Sarcoplasmic reticulum,"(15, 23)",4.0,0.0,28.16
0,CENT2,SMC1A,0.0,24.0,Centrioles,Cohesin,"(0, 24)",4.0,-0.1853856588173195,0.11
1,CENT2,SMC1A,0.0,24.0,Centrioles,Cohesin,"(0, 24)",4.0,-0.22459309888022544,0.22
2,CENT2,SMC1A,0.0,24.0,Centrioles,Cohesin,"(0, 24)",4.0,-0.24431928523296575,0.44
3,CENT2,SMC1A,0.0,24.0,Centrioles,Cohesin,"(0, 24)",4.0,-0.23117797027675802,0.88
4,CENT2,SMC1A,0.0,24.0,Centrioles,Cohesin,"(0, 24)",4.0,-0.1634972469256375,1.76
5,CENT2,SMC1A,0.0,24.0,Centrioles,Cohesin,"(0, 24)",4.0,-0.10828910087947506,3.52
6,CENT2,SMC1A,0.0,24.0,Centrioles,Cohesin,"(0, 24)",4.0,-0.342194218681405,7.04
7,CENT2,SMC1A,0.0,24.0,Centrioles,Cohesin,"(0, 24)",4.0,1.0,14.08
8,CENT2,SMC1A,0.0,24.0,Centrioles,Cohesin,"(0, 24)",4.0,0.0,28.16
0,TOMM20,SMC1A,12.0,24.0,Mitochondria,Cohesin,"(12, 24)",4.0,-0.5520974495515245,0.11
1,TOMM20,SMC1A,12.0,24.0,Mitochondria,Cohesin,"(12, 24)",4.0,-0.5566511724043779,0.22
2,TOMM20,SMC1A,12.0,24.0,Mitochondria,Cohesin,"(12, 24)",4.0,-0.4993967944574758,0.44
3,TOMM20,SMC1A,12.0,24.0,Mitochondria,Cohesin,"(12, 24)",4.0,-0.36696271495114324,0.88
4,TOMM20,SMC1A,12.0,24.0,Mitochondria,Cohesin,"(12, 24)",4.0,-0.16583771437600014,1.76
5,TOMM20,SMC1A,12.0,24.0,Mitochondria,Cohesin,"(12, 24)",4.0,0.1401739354979611,3.52
6,TOMM20,SMC1A,12.0,24.0,Mitochondria,Cohesin,"(12, 24)",4.0,0.5459957369733772,7.04
7,TOMM20,SMC1A,12.0,24.0,Mitochondria,Cohesin,"(12, 24)",4.0,1.0,14.08
8,TOMM20,SMC1A,12.0,24.0,Mitochondria,Cohesin,"(12, 24)",4.0,0.0,28.16
0,TUBA1B,NUP153,1.0,5.0,Microtubules,Nuclear pores,"(1, 5)",4.0,-0.015556135946234567,0.11
1,TUBA1B,NUP153,1.0,5.0,Microtubules,Nuclear pores,"(1, 5)",4.0,0.011283860415971812,0.22
2,TUBA1B,NUP153,1.0,5.0,Microtubules,Nuclear pores,"(1, 5)",4.0,0.06333419565750795,0.44
3,TUBA1B,NUP153,1.0,5.0,Microtubules,Nuclear pores,"(1, 5)",4.0,0.15951211205324917,0.88
4,TUBA1B,NUP153,1.0,5.0,Microtubules,Nuclear pores,"(1, 5)",4.0,0.3229213298837768,1.76
5,TUBA1B,NUP153,1.0,5.0,Microtubules,Nuclear pores,"(1, 5)",4.0,0.6171402635316874,3.52
6,TUBA1B,NUP153,1.0,5.0,Microtubules,Nuclear pores,"(1, 5)",4.0,0.8789900839787337,7.04
7,TUBA1B,NUP153,1.0,5.0,Microtubules,Nuclear pores,"(1, 5)",4.0,1.0,14.08
8,TUBA1B,NUP153,1.0,5.0,Microtubules,Nuclear pores,"(1, 5)",4.0,0.0,28.16
0,NUP153,SON,5.0,17.0,Nuclear pores,Nuclear Speckles,"(5, 17)",4.0,-0.1936747358707076,0.11
1,NUP153,SON,5.0,17.0,Nuclear pores,Nuclear Speckles,"(5, 17)",4.0,-0.18189301052347873,0.22
2,NUP153,SON,5.0,17.0,Nuclear pores,Nuclear Speckles,"(5, 17)",4.0,-0.15705852727955452,0.44
3,NUP153,SON,5.0,17.0,Nuclear pores,Nuclear Speckles,"(5, 17)",4.0,-0.09858565803069436,0.88
4,NUP153,SON,5.0,17.0,Nuclear pores,Nuclear Speckles,"(5, 17)",4.0,0.07798684749985108,1.76
5,NUP153,SON,5.0,17.0,Nuclear pores,Nuclear Speckles,"(5, 17)",4.0,0.39469425032701155,3.52
6,NUP153,SON,5.0,17.0,Nuclear pores,Nuclear Speckles,"(5, 17)",4.0,0.8787129823141699,7.04
7,NUP153,SON,5.0,17.0,Nuclear pores,Nuclear Speckles,"(5, 17)",4.0,1.0,14.08
8,NUP153,SON,5.0,17.0,Nuclear pores,Nuclear Speckles,"(5, 17)",4.0,0.0,28.16
0,H2B,ATP2A2,16.0,23.0,Histone,Sarcoplasmic reticulum,"(16, 23)",4.0,-0.1847691368043194,0.11
1,H2B,ATP2A2,16.0,23.0,Histone,Sarcoplasmic reticulum,"(16, 23)",4.0,-0.15588643036834837,0.22
2,H2B,ATP2A2,16.0,23.0,Histone,Sarcoplasmic reticulum,"(16, 23)",4.0,-0.10209382903016428,0.44
3,H2B,ATP2A2,16.0,23.0,Histone,Sarcoplasmic reticulum,"(16, 23)",4.0,-0.005621739736632287,0.88
4,H2B,ATP2A2,16.0,23.0,Histone,Sarcoplasmic reticulum,"(16, 23)",4.0,0.1025745403165804,1.76
