,ChannelGeneName_i,ChannelGeneName_j,ChannelIndex_i,ChannelIndex_j,ChannelName_i,ChannelName_j,ChannelPairs,PC_bin,Pearson Correlation,Resolution (micrometers)
6,TJP1,GJA1,3.0,15.0,Tight junctions,Gap junctions,"(3, 15)",5.0,0.3385585560396691,7.04
7,TJP1,GJA1,3.0,15.0,Tight junctions,Gap junctions,"(3, 15)",5.0,1.0,14.08
8,TJP1,GJA1,3.0,15.0,Tight junctions,Gap junctions,"(3, 15)",5.0,0.0,28.16
0,TUBA1B,TJP1,1.0,3.0,Microtubules,Tight junctions,"(1, 3)",5.0,0.4003297617908861,0.11
1,TUBA1B,TJP1,1.0,3.0,Microtubules,Tight junctions,"(1, 3)",5.0,0.40640024545098685,0.22
2,TUBA1B,TJP1,1.0,3.0,Microtubules,Tight junctions,"(1, 3)",5.0,0.4172008384086989,0.44
3,TUBA1B,TJP1,1.0,3.0,Microtubules,Tight junctions,"(1, 3)",5.0,0.44614818113108945,0.88
4,TUBA1B,TJP1,1.0,3.0,Microtubules,Tight junctions,"(1, 3)",5.0,0.5323837840292145,1.76
5,TUBA1B,TJP1,1.0,3.0,Microtubules,Tight junctions,"(1, 3)",5.0,0.3754322344953388,3.52
6,TUBA1B,TJP1,1.0,3.0,Microtubules,Tight junctions,"(1, 3)",5.0,-0.06138301265120025,7.04
7,TUBA1B,TJP1,1.0,3.0,Microtubules,Tight junctions,"(1, 3)",5.0,1.0,14.08
8,TUBA1B,TJP1,1.0,3.0,Microtubules,Tight junctions,"(1, 3)",5.0,0.0,28.16
0,LMNB1,ACTB,4.0,8.0,Nuclear envelope,Filamentous actin,"(4, 8)",5.0,-0.29533626353621745,0.11
1,LMNB1,ACTB,4.0,8.0,Nuclear envelope,Filamentous actin,"(4, 8)",5.0,-0.28872936193389953,0.22
2,LMNB1,ACTB,4.0,8.0,Nuclear envelope,Filamentous actin,"(4, 8)",5.0,-0.26110755809670644,0.44
3,LMNB1,ACTB,4.0,8.0,Nuclear envelope,Filamentous actin,"(4, 8)",5.0,-0.19659348809527455,0.88
4,LMNB1,ACTB,4.0,8.0,Nuclear envelope,Filamentous actin,"(4, 8)",5.0,0.08797623691237046,1.76
5,LMNB1,ACTB,4.0,8.0,Nuclear envelope,Filamentous actin,"(4, 8)",5.0,0.4004180500182989,3.52
6,LMNB1,ACTB,4.0,8.0,Nuclear envelope,Filamentous actin,"(4, 8)",5.0,0.8349944664558386,7.04
7,LMNB1,ACTB,4.0,8.0,Nuclear envelope,Filamentous actin,"(4, 8)",5.0,1.0,14.08
8,LMNB1,ACTB,4.0,8.0,Nuclear envelope,Filamentous actin,"(4, 8)",5.0,0.0,28.16
0,PXN,ACTB,2.0,8.0,Matrix adhesions,Filamentous actin,"(2, 8)",5.0,0.5021324791316707,0.11
1,PXN,ACTB,2.0,8.0,Matrix adhesions,Filamentous actin,"(2, 8)",5.0,0.5457983961113619,0.22
2,PXN,ACTB,2.0,8.0,Matrix adhesions,Filamentous actin,"(2, 8)",5.0,0.579236055162931,0.44
3,PXN,ACTB,2.0,8.0,Matrix adhesions,Filamentous actin,"(2, 8)",5.0,0.5942433636784544,0.88
4,PXN,ACTB,2.0,8.0,Matrix adhesions,Filamentous actin,"(2, 8)",5.0,0.6208859596071908,1.76
5,PXN,ACTB,2.0,8.0,Matrix adhesions,Filamentous actin,"(2, 8)",5.0,0.6676910365365689,3.52
6,PXN,ACTB,2.0,8.0,Matrix adhesions,Filamentous actin,"(2, 8)",5.0,0.9195249015415674,7.04
7,PXN,ACTB,2.0,8.0,Matrix adhesions,Filamentous actin,"(2, 8)",5.0,1.0,14.08
8,PXN,ACTB,2.0,8.0,Matrix adhesions,Filamentous actin,"(2, 8)",5.0,0.0,28.16
0,NUP153,PMP34,5.0,13.0,Nuclear pores,Peroxisomes,"(5, 13)",5.0,0.30900729476288963,0.11
1,NUP153,PMP34,5.0,13.0,Nuclear pores,Peroxisomes,"(5, 13)",5.0,0.3590504109302132,0.22
2,NUP153,PMP34,5.0,13.0,Nuclear pores,Peroxisomes,"(5, 13)",5.0,0.4187391564249789,0.44
3,NUP153,PMP34,5.0,13.0,Nuclear pores,Peroxisomes,"(5, 13)",5.0,0.5069236436250082,0.88
4,NUP153,PMP34,5.0,13.0,Nuclear pores,Peroxisomes,"(5, 13)",5.0,0.6106955985132865,1.76
5,NUP153,PMP34,5.0,13.0,Nuclear pores,Peroxisomes,"(5, 13)",5.0,0.7367770618642573,3.52
6,NUP153,PMP34,5.0,13.0,Nuclear pores,Peroxisomes,"(5, 13)",5.0,0.8654902585237383,7.04
7,NUP153,PMP34,5.0,13.0,Nuclear pores,Peroxisomes,"(5, 13)",5.0,1.0,14.08
8,NUP153,PMP34,5.0,13.0,Nuclear pores,Peroxisomes,"(5, 13)",5.0,0.0,28.16
0,TJP1,AAVS1,3.0,21.0,Tight junctions,Plasma membrane,"(3, 21)",5.0,0.5974737700709967,0.11
1,TJP1,AAVS1,3.0,21.0,Tight junctions,Plasma membrane,"(3, 21)",5.0,0.5976822077571073,0.22
2,TJP1,AAVS1,3.0,21.0,Tight junctions,Plasma membrane,"(3, 21)",5.0,0.5951668330182865,0.44
3,TJP1,AAVS1,3.0,21.0,Tight junctions,Plasma membrane,"(3, 21)",5.0,0.5921744881800071,0.88
4,TJP1,AAVS1,3.0,21.0,Tight junctions,Plasma membrane,"(3, 21)",5.0,0.5677755230830139,1.76
5,TJP1,AAVS1,3.0,21.0,Tight junctions,Plasma membrane,"(3, 21)",5.0,0.44570199421797707,3.52
6,TJP1,AAVS1,3.0,21.0,Tight junctions,Plasma membrane,"(3, 21)",5.0,0.05216915499027469,7.04
7,TJP1,AAVS1,3.0,21.0,Tight junctions,Plasma membrane,"(3, 21)",5.0,1.0,14.08
8,TJP1,AAVS1,3.0,21.0,Tight junctions,Plasma membrane,"(3, 21)",5.0,0.0,28.16
0,LMNB1,CTNNB1,4.0,22.0,Nuclear envelope,Adherens junctions,"(4, 22)",5.0,-0.2951531494698261,0.11
1,LMNB1,CTNNB1,4.0,22.0,Nuclear envelope,Adherens junctions,"(4, 22)",5.0,-0.29378750268742776,0.22
2,LMNB1,CTNNB1,4.0,22.0,Nuclear envelope,Adherens junctions,"(4, 22)",5.0,-0.27866670572280167,0.44
3,LMNB1,CTNNB1,4.0,22.0,Nuclear envelope,Adherens junctions,"(4, 22)",5.0,-0.2355369393475326,0.88
4,LMNB1,CTNNB1,4.0,22.0,Nuclear envelope,Adherens junctions,"(4, 22)",5.0,-0.11800213813999624,1.76
5,LMNB1,CTNNB1,4.0,22.0,Nuclear envelope,Adherens junctions,"(4, 22)",5.0,0.09731952530827953,3.52
6,LMNB1,CTNNB1,4.0,22.0,Nuclear envelope,Adherens junctions,"(4, 22)",5.0,0.7630103915068616,7.04
7,LMNB1,CTNNB1,4.0,22.0,Nuclear envelope,Adherens junctions,"(4, 22)",5.0,1.0,14.08
8,LMNB1,CTNNB1,4.0,22.0,Nuclear envelope,Adherens junctions,"(4, 22)",5.0,0.0,28.16
0,RAB5A,CTNNB1,19.0,22.0,Endosomes,Adherens junctions,"(19, 22)",5.0,0.2783289081513511,0.11
1,RAB5A,CTNNB1,19.0,22.0,Endosomes,Adherens junctions,"(19, 22)",5.0,0.3197437530025573,0.22
2,RAB5A,CTNNB1,19.0,22.0,Endosomes,Adherens junctions,"(19, 22)",5.0,0.3771420502773543,0.44
3,RAB5A,CTNNB1,19.0,22.0,Endosomes,Adherens junctions,"(19, 22)",5.0,0.470517312310625,0.88
4,RAB5A,CTNNB1,19.0,22.0,Endosomes,Adherens junctions,"(19, 22)",5.0,0.5901755006132845,1.76
5,RAB5A,CTNNB1,19.0,22.0,Endosomes,Adherens junctions,"(19, 22)",5.0,0.7101492461628756,3.52
6,RAB5A,CTNNB1,19.0,22.0,Endosomes,Adherens junctions,"(19, 22)",5.0,0.9387332448849562,7.04
7,RAB5A,CTNNB1,19.0,22.0,Endosomes,Adherens junctions,"(19, 22)",5.0,1.0,14.08
8,RAB5A,CTNNB1,19.0,22.0,Endosomes,Adherens junctions,"(19, 22)",5.0,0.0,28.16
0,LAMP1,NPM1,7.0,11.0,Lysosome,Nucleolus (Granular Component),"(7, 11)",5.0,-0.39544527913527655,0.11
1,LAMP1,NPM1,7.0,11.0,Lysosome,Nucleolus (Granular Component),"(7, 11)",5.0,-0.37586488864725554,0.22
2,LAMP1,NPM1,7.0,11.0,Lysosome,Nucleolus (Granular Component),"(7, 11)",5.0,-0.33946162955470693,0.44
3,LAMP1,NPM1,7.0,11.0,Lysosome,Nucleolus (Granular Component),"(7, 11)",5.0,-0.28493494464985575,0.88
4,LAMP1,NPM1,7.0,11.0,Lysosome,Nucleolus (Granular Component),"(7, 11)",5.0,-0.20309444064916118,1.76
5,LAMP1,NPM1,7.0,11.0,Lysosome,Nucleolus (Granular Component),"(7, 11)",5.0,-0.08127285230315047,3.52
6,LAMP1,NPM1,7.0,11.0,Lysosome,Nucleolus (Granular Component),"(7, 11)",5.0,0.39341568490072076,7.04
7,LAMP1,NPM1,7.0,11.0,Lysosome,Nucleolus (Granular Component),"(7, 11)",5.0,1.0,14.08
8,LAMP1,NPM1,7.0,11.0,Lysosome,Nucleolus (Granular Component),"(7, 11)",5.0,0.0,28.16
0,NUP153,ATP2A2,5.0,23.0,Nuclear pores,Sarcoplasmic reticulum,"(5, 23)",5.0,0.47056091707926473,0.11
1,NUP153,ATP2A2,5.0,23.0,Nuclear pores,Sarcoplasmic reticulum,"(5, 23)",5.0,0.477205871057011,0.22
2,NUP153,ATP2A2,5.0,23.0,Nuclear pores,Sarcoplasmic reticulum,"(5, 23)",5.0,0.4937474823422192,0.44
3,NUP153,ATP2A2,5.0,23.0,Nuclear pores,Sarcoplasmic reticulum,"(5, 23)",5.0,0.540124589520028,0.88
4,NUP153,ATP2A2,5.0,23.0,Nuclear pores,Sarcoplasmic reticulum,"(5, 23)",5.0,0.6307510621819845,1.76
5,NUP153,ATP2A2,5.0,23.0,Nuclear pores,Sarcoplasmic reticulum,"(5, 23)",5.0,0.7300538155495203,3.52
6,NUP153,ATP2A2,5.0,23.0,Nuclear pores,Sarcoplasmic reticulum,"(5, 23)",5.0,0.8816333485689367,7.04
7,NUP153,ATP2A2,5.0,23.0,Nuclear pores,Sarcoplasmic reticulum,"(5, 23)",5.0,1.0,14.08
8,NUP153,ATP2A2,5.0,23.0,Nuclear pores,Sarcoplasmic reticulum,"(5, 23)",5.0,0.0,28.16
0,H2B,SON,16.0,17.0,Histone,Nuclear Speckles,"(16, 17)",5.0,0.47084834074046383,0.11
1,H2B,SON,16.0,17.0,Histone,Nuclear Speckles,"(16, 17)",5.0,0.4927770561218372,0.22
2,H2B,SON,16.0,17.0,Histone,Nuclear Speckles,"(16, 17)",5.0,0.5314473398734797,0.44
3,H2B,SON,16.0,17.0,Histone,Nuclear Speckles,"(16, 17)",5.0,0.6141841813899891,0.88
4,H2B,SON,16.0,17.0,Histone,Nuclear Speckles,"(16, 17)",5.0,0.7673469987111727,1.76
5,H2B,SON,16.0,17.0,Histone,Nuclear Speckles,"(16, 17)",5.0,0.9087005776291488,3.52
6,H2B,SON,16.0,17.0,Histone,Nuclear Speckles,"(16, 17)",5.0,0.9847687595874152,7.04
7,H2B,SON,16.0,17.0,Histone,Nuclear Speckles,"(16, 17)",5.0,1.0,14.08
8,H2B,SON,16.0,17.0,Histone,Nuclear Speckles,"(16, 17)",5.0,0.0,28.16
0,DSP,SMC1A,9.0,24.0,Desmosomes,Cohesin,"(9, 24)",5.0,-0.2531123958867807,0.11
1,DSP,SMC1A,9.0,24.0,Desmosomes,Cohesin,"(9, 24)",5.0,-0.2874376713349903,0.22
2,DSP,SMC1A,9.0,24.0,Desmosomes,Cohesin,"(9, 24)",5.0,-0.3032660401027207,0.44
3,DSP,SMC1A,9.0,24.0,Desmosomes,Cohesin,"(9, 24)",5.0,-0.3041685208418884,0.88
4,DSP,SMC1A,9.0,24.0,Desmosomes,Cohesin,"(9, 24)",5.0,-0.2567029224893896,1.76
5,DSP,SMC1A,9.0,24.0,Desmosomes,Cohesin,"(9, 24)",5.0,-0.2637715503891461,3.52
6,DSP,SMC1A,9.0,24.0,Desmosomes,Cohesin,"(9, 24)",5.0,-0.3050442249748213,7.04
7,DSP,SMC1A,9.0,24.0,Desmosomes,Cohesin,"(9, 24)",5.0,1.0,14.08
8,DSP,SMC1A,9.0,24.0,Desmosomes,Cohesin,"(9, 24)",5.0,0.0,28.16
0,ACTN1,ATP2A2,14.0,23.0,Actin filaments,Sarcoplasmic reticulum,"(14, 23)",5.0,-0.00022710228863018905,0.11
1,ACTN1,ATP2A2,14.0,23.0,Actin filaments,Sarcoplasmic reticulum,"(14, 23)",5.0,0.019084246567914825,0.22
2,ACTN1,ATP2A2,14.0,23.0,Actin filaments,Sarcoplasmic reticulum,"(14, 23)",5.0,0.061365408226110474,0.44
3,ACTN1,ATP2A2,14.0,23.0,Actin filaments,Sarcoplasmic reticulum,"(14, 23)",5.0,0.13061824910672265,0.88
4,ACTN1,ATP2A2,14.0,23.0,Actin filaments,Sarcoplasmic reticulum,"(14, 23)",5.0,0.2428154213450913,1.76
5,ACTN1,ATP2A2,14.0,23.0,Actin filaments,Sarcoplasmic reticulum,"(14, 23)",5.0,0.33755379740799707,3.52
6,ACTN1,ATP2A2,14.0,23.0,Actin filaments,Sarcoplasmic reticulum,"(14, 23)",5.0,0.9340564287116699,7.04
7,ACTN1,ATP2A2,14.0,23.0,Actin filaments,Sarcoplasmic reticulum,"(14, 23)",5.0,1.0,14.08
8,ACTN1,ATP2A2,14.0,23.0,Actin filaments,Sarcoplasmic reticulum,"(14, 23)",5.0,0.0,28.16
0,GJA1,CTNNB1,15.0,22.0,Gap junctions,Adherens junctions,"(15, 22)",5.0,0.6472824797092843,0.11
1,GJA1,CTNNB1,15.0,22.0,Gap junctions,Adherens junctions,"(15, 22)",5.0,0.6737628863620893,0.22
2,GJA1,CTNNB1,15.0,22.0,Gap junctions,Adherens junctions,"(15, 22)",5.0,0.6970538847542679,0.44
3,GJA1,CTNNB1,15.0,22.0,Gap junctions,Adherens junctions,"(15, 22)",5.0,0.7180349803905457,0.88
4,GJA1,CTNNB1,15.0,22.0,Gap junctions,Adherens junctions,"(15, 22)",5.0,0.7278699395052609,1.76
5,GJA1,CTNNB1,15.0,22.0,Gap junctions,Adherens junctions,"(15, 22)",5.0,0.7151194756133179,3.52
6,GJA1,CTNNB1,15.0,22.0,Gap junctions,Adherens junctions,"(15, 22)",5.0,0.8069308856201536,7.04
7,GJA1,CTNNB1,15.0,22.0,Gap junctions,Adherens junctions,"(15, 22)",5.0,1.0,14.08
8,GJA1,CTNNB1,15.0,22.0,Gap junctions,Adherens junctions,"(15, 22)",5.0,0.0,28.16
0,CENT2,CELL+NUCLEUS,0.0,25.0,Centrioles,CELL+NUCLEUS,"(0, 25)",5.0,-0.206383412547706,0.11
1,CENT2,CELL+NUCLEUS,0.0,25.0,Centrioles,CELL+NUCLEUS,"(0, 25)",5.0,-0.20521185238837383,0.22
2,CENT2,CELL+NUCLEUS,0.0,25.0,Centrioles,CELL+NUCLEUS,"(0, 25)",5.0,-0.16054928010148067,0.44
3,CENT2,CELL+NUCLEUS,0.0,25.0,Centrioles,CELL+NUCLEUS,"(0, 25)",5.0,-0.08152682838084056,0.88
4,CENT2,CELL+NUCLEUS,0.0,25.0,Centrioles,CELL+NUCLEUS,"(0, 25)",5.0,0.048090021688843826,1.76
5,CENT2,CELL+NUCLEUS,0.0,25.0,Centrioles,CELL+NUCLEUS,"(0, 25)",5.0,0.007649940991055829,3.52
6,CENT2,CELL+NUCLEUS,0.0,25.0,Centrioles,CELL+NUCLEUS,"(0, 25)",5.0,-0.16949076680036373,7.04
7,CENT2,CELL+NUCLEUS,0.0,25.0,Centrioles,CELL+NUCLEUS,"(0, 25)",5.0,1.0,14.08
8,CENT2,CELL+NUCLEUS,0.0,25.0,Centrioles,CELL+NUCLEUS,"(0, 25)",5.0,0.0,28.16
0,TOMM20,CELL+NUCLEUS,12.0,25.0,Mitochondria,CELL+NUCLEUS,"(12, 25)",5.0,-0.7192519493928315,0.11
1,TOMM20,CELL+NUCLEUS,12.0,25.0,Mitochondria,CELL+NUCLEUS,"(12, 25)",5.0,-0.5635886595915353,0.22
2,TOMM20,CELL+NUCLEUS,12.0,25.0,Mitochondria,CELL+NUCLEUS,"(12, 25)",5.0,-0.3248722725060971,0.44
3,TOMM20,CELL+NUCLEUS,12.0,25.0,Mitochondria,CELL+NUCLEUS,"(12, 25)",5.0,-0.05609512106269165,0.88
4,TOMM20,CELL+NUCLEUS,12.0,25.0,Mitochondria,CELL+NUCLEUS,"(12, 25)",5.0,0.19363296564286692,1.76
5,TOMM20,CELL+NUCLEUS,12.0,25.0,Mitochondria,CELL+NUCLEUS,"(12, 25)",5.0,0.39086492045585075,3.52
6,TOMM20,CELL+NUCLEUS,12.0,25.0,Mitochondria,CELL+NUCLEUS,"(12, 25)",5.0,0.7209799963250936,7.04
7,TOMM20,CELL+NUCLEUS,12.0,25.0,Mitochondria,CELL+NUCLEUS,"(12, 25)",5.0,1.0,14.08
8,TOMM20,CELL+NUCLEUS,12.0,25.0,Mitochondria,CELL+NUCLEUS,"(12, 25)",5.0,0.0,28.16
0,TUBA1B,LMNB1,1.0,4.0,Microtubules,Nuclear envelope,"(1, 4)",5.0,0.05133092882617055,0.11
1,TUBA1B,LMNB1,1.0,4.0,Microtubules,Nuclear envelope,"(1, 4)",5.0,0.08143846669057928,0.22
2,TUBA1B,LMNB1,1.0,4.0,Microtubules,Nuclear envelope,"(1, 4)",5.0,0.13926997808852926,0.44
3,TUBA1B,LMNB1,1.0,4.0,Microtubules,Nuclear envelope,"(1, 4)",5.0,0.2509717496636902,0.88
4,TUBA1B,LMNB1,1.0,4.0,Microtubules,Nuclear envelope,"(1, 4)",5.0,0.45118069334441796,1.76
5,TUBA1B,LMNB1,1.0,4.0,Microtubules,Nuclear envelope,"(1, 4)",5.0,0.598608635350093,3.52
6,TUBA1B,LMNB1,1.0,4.0,Microtubules,Nuclear envelope,"(1, 4)",5.0,0.8349092561029487,7.04
7,TUBA1B,LMNB1,1.0,4.0,Microtubules,Nuclear envelope,"(1, 4)",5.0,1.0,14.08
8,TUBA1B,LMNB1,1.0,4.0,Microtubules,Nuclear envelope,"(1, 4)",5.0,0.0,28.16
0,PXN,TJP1,2.0,3.0,Matrix adhesions,Tight junctions,"(2, 3)",5.0,-0.16140751446503554,0.11
1,PXN,TJP1,2.0,3.0,Matrix adhesions,Tight junctions,"(2, 3)",5.0,-0.17573496071360553,0.22
2,PXN,TJP1,2.0,3.0,Matrix adhesions,Tight junctions,"(2, 3)",5.0,-0.18644398067155094,0.44
3,PXN,TJP1,2.0,3.0,Matrix adhesions,Tight junctions,"(2, 3)",5.0,-0.20786324544128,0.88
4,PXN,TJP1,2.0,3.0,Matrix adhesions,Tight junctions,"(2, 3)",5.0,-0.245835296603355,1.76
5,PXN,TJP1,2.0,3.0,Matrix adhesions,Tight junctions,"(2, 3)",5.0,-0.33779470012493285,3.52
6,PXN,TJP1,2.0,3.0,Matrix adhesions,Tight junctions,"(2, 3)",5.0,-0.4738518244045088,7.04
7,PXN,TJP1,2.0,3.0,Matrix adhesions,Tight junctions,"(2, 3)",5.0,1.0,14.08
8,PXN,TJP1,2.0,3.0,Matrix adhesions,Tight junctions,"(2, 3)",5.0,0.0,28.16
0,NUP153,H2B,5.0,16.0,Nuclear pores,Histone,"(5, 16)",5.0,0.6298740892440446,0.11
1,NUP153,H2B,5.0,16.0,Nuclear pores,Histone,"(5, 16)",5.0,0.635915950492912,0.22
2,NUP153,H2B,5.0,16.0,Nuclear pores,Histone,"(5, 16)",5.0,0.6428125764092962,0.44
3,NUP153,H2B,5.0,16.0,Nuclear pores,Histone,"(5, 16)",5.0,0.65474120901682,0.88
4,NUP153,H2B,5.0,16.0,Nuclear pores,Histone,"(5, 16)",5.0,0.6627918896543775,1.76
5,NUP153,H2B,5.0,16.0,Nuclear pores,Histone,"(5, 16)",5.0,0.7412333876895301,3.52
6,NUP153,H2B,5.0,16.0,Nuclear pores,Histone,"(5, 16)",5.0,0.9507837906417108,7.04
7,NUP153,H2B,5.0,16.0,Nuclear pores,Histone,"(5, 16)",5.0,1.0,14.08
8,NUP153,H2B,5.0,16.0,Nuclear pores,Histone,"(5, 16)",5.0,0.0,28.16
0,MYH10,SMC1A,20.0,24.0,Actomyosin bundles,Cohesin,"(20, 24)",5.0,-0.4258105536851412,0.11
1,MYH10,SMC1A,20.0,24.0,Actomyosin bundles,Cohesin,"(20, 24)",5.0,-0.46330705978750863,0.22
2,MYH10,SMC1A,20.0,24.0,Actomyosin bundles,Cohesin,"(20, 24)",5.0,-0.4662876898510755,0.44
3,MYH10,SMC1A,20.0,24.0,Actomyosin bundles,Cohesin,"(20, 24)",5.0,-0.4448097362229967,0.88
4,MYH10,SMC1A,20.0,24.0,Actomyosin bundles,Cohesin,"(20, 24)",5.0,-0.34177301813298777,1.76
5,MYH10,SMC1A,20.0,24.0,Actomyosin bundles,Cohesin,"(20, 24)",5.0,0.0368670551277323,3.52
6,MYH10,SMC1A,20.0,24.0,Actomyosin bundles,Cohesin,"(20, 24)",5.0,0.7497273663278499,7.04
7,MYH10,SMC1A,20.0,24.0,Actomyosin bundles,Cohesin,"(20, 24)",5.0,1.0,14.08
8,MYH10,SMC1A,20.0,24.0,Actomyosin bundles,Cohesin,"(20, 24)",5.0,0.0,28.16
0,SON,AAVS1,17.0,21.0,Nuclear Speckles,Plasma membrane,"(17, 21)",5.0,-0.48181153194096876,0.11
1,SON,AAVS1,17.0,21.0,Nuclear Speckles,Plasma membrane,"(17, 21)",5.0,-0.4840940069526206,0.22
2,SON,AAVS1,17.0,21.0,Nuclear Speckles,Plasma membrane,"(17, 21)",5.0,-0.47840660299385007,0.44
3,SON,AAVS1,17.0,21.0,Nuclear Speckles,Plasma membrane,"(17, 21)",5.0,-0.49038064342998733,0.88
4,SON,AAVS1,17.0,21.0,Nuclear Speckles,Plasma membrane,"(17, 21)",5.0,-0.4780203884585865,1.76
5,SON,AAVS1,17.0,21.0,Nuclear Speckles,Plasma membrane,"(17, 21)",5.0,-0.2567237094469823,3.52
6,SON,AAVS1,17.0,21.0,Nuclear Speckles,Plasma membrane,"(17, 21)",5.0,0.5930426805923741,7.04
7,SON,AAVS1,17.0,21.0,Nuclear Speckles,Plasma membrane,"(17, 21)",5.0,1.0,14.08
8,SON,AAVS1,17.0,21.0,Nuclear Speckles,Plasma membrane,"(17, 21)",5.0,0.0,28.16
0,NPM1,ATP2A2,11.0,23.0,Nucleolus (Granular Component),Sarcoplasmic reticulum,"(11, 23)",5.0,-0.46140039436287317,0.11
1,NPM1,ATP2A2,11.0,23.0,Nucleolus (Granular Component),Sarcoplasmic reticulum,"(11, 23)",5.0,-0.4425511864599423,0.22
2,NPM1,ATP2A2,11.0,23.0,Nucleolus (Granular Component),Sarcoplasmic reticulum,"(11, 23)",5.0,-0.40676839568782014,0.44
3,NPM1,ATP2A2,11.0,23.0,Nucleolus (Granular Component),Sarcoplasmic reticulum,"(11, 23)",5.0,-0.35782342666159295,0.88
4,NPM1,ATP2A2,11.0,23.0,Nucleolus (Granular Component),Sarcoplasmic reticulum,"(11, 23)",5.0,-0.2945772980907048,1.76
5,NPM1,ATP2A2,11.0,23.0,Nucleolus (Granular Component),Sarcoplasmic reticulum,"(11, 23)",5.0,-0.20763833345389154,3.52
6,NPM1,ATP2A2,11.0,23.0,Nucleolus (Granular Component),Sarcoplasmic reticulum,"(11, 23)",5.0,0.4073049332123809,7.04
7,NPM1,ATP2A2,11.0,23.0,Nucleolus (Granular Component),Sarcoplasmic reticulum,"(11, 23)",5.0,1.0,14.08
8,NPM1,ATP2A2,11.0,23.0,Nucleolus (Granular Component),Sarcoplasmic reticulum,"(11, 23)",5.0,0.0,28.16
0,CENT2,H2B,0.0,16.0,Centrioles,Histone,"(0, 16)",5.0,-0.19757615144418111,0.11
1,CENT2,H2B,0.0,16.0,Centrioles,Histone,"(0, 16)",5.0,-0.22726360193161982,0.22
2,CENT2,H2B,0.0,16.0,Centrioles,Histone,"(0, 16)",5.0,-0.24372614134222886,0.44
3,CENT2,H2B,0.0,16.0,Centrioles,Histone,"(0, 16)",5.0,-0.23372868580106934,0.88
4,CENT2,H2B,0.0,16.0,Centrioles,Histone,"(0, 16)",5.0,-0.14988922360967827,1.76
5,CENT2,H2B,0.0,16.0,Centrioles,Histone,"(0, 16)",5.0,-0.09869565177280987,3.52
6,CENT2,H2B,0.0,16.0,Centrioles,Histone,"(0, 16)",5.0,-0.24859511839019344,7.04
7,CENT2,H2B,0.0,16.0,Centrioles,Histone,"(0, 16)",5.0,1.0,14.08
8,CENT2,H2B,0.0,16.0,Centrioles,Histone,"(0, 16)",5.0,0.0,28.16
0,TOMM20,H2B,12.0,16.0,Mitochondria,Histone,"(12, 16)",5.0,-0.4770619395524087,0.11
1,TOMM20,H2B,12.0,16.0,Mitochondria,Histone,"(12, 16)",5.0,-0.4356980419345549,0.22
2,TOMM20,H2B,12.0,16.0,Mitochondria,Histone,"(12, 16)",5.0,-0.3548014862953545,0.44
3,TOMM20,H2B,12.0,16.0,Mitochondria,Histone,"(12, 16)",5.0,-0.21246856500664352,0.88
4,TOMM20,H2B,12.0,16.0,Mitochondria,Histone,"(12, 16)",5.0,-0.010257040522291868,1.76
5,TOMM20,H2B,12.0,16.0,Mitochondria,Histone,"(12, 16)",5.0,0.24396745149758145,3.52
6,TOMM20,H2B,12.0,16.0,Mitochondria,Histone,"(12, 16)",5.0,0.5802998409394002,7.04
7,TOMM20,H2B,12.0,16.0,Mitochondria,Histone,"(12, 16)",5.0,1.0,14.08
8,TOMM20,H2B,12.0,16.0,Mitochondria,Histone,"(12, 16)",5.0,0.0,28.16
0,PMP34,AAVS1,13.0,21.0,Peroxisomes,Plasma membrane,"(13, 21)",5.0,-0.0200147462809114,0.11
1,PMP34,AAVS1,13.0,21.0,Peroxisomes,Plasma membrane,"(13, 21)",5.0,-0.006280883736885792,0.22
2,PMP34,AAVS1,13.0,21.0,Peroxisomes,Plasma membrane,"(13, 21)",5.0,0.03511959519438024,0.44
3,PMP34,AAVS1,13.0,21.0,Peroxisomes,Plasma membrane,"(13, 21)",5.0,0.11876333695209743,0.88
4,PMP34,AAVS1,13.0,21.0,Peroxisomes,Plasma membrane,"(13, 21)",5.0,0.3095044498008685,1.76
5,PMP34,AAVS1,13.0,21.0,Peroxisomes,Plasma membrane,"(13, 21)",5.0,0.4715328473202338,3.52
6,PMP34,AAVS1,13.0,21.0,Peroxisomes,Plasma membrane,"(13, 21)",5.0,0.9371677917383754,7.04
7,PMP34,AAVS1,13.0,21.0,Peroxisomes,Plasma membrane,"(13, 21)",5.0,1.0,14.08
8,PMP34,AAVS1,13.0,21.0,Peroxisomes,Plasma membrane,"(13, 21)",5.0,0.0,28.16
0,NUP153,CELL+NUCLEUS,5.0,25.0,Nuclear pores,CELL+NUCLEUS,"(5, 25)",5.0,0.07145814321028278,0.11
1,NUP153,CELL+NUCLEUS,5.0,25.0,Nuclear pores,CELL+NUCLEUS,"(5, 25)",5.0,0.11909023212425608,0.22
2,NUP153,CELL+NUCLEUS,5.0,25.0,Nuclear pores,CELL+NUCLEUS,"(5, 25)",5.0,0.19617265837587503,0.44
3,NUP153,CELL+NUCLEUS,5.0,25.0,Nuclear pores,CELL+NUCLEUS,"(5, 25)",5.0,0.31464257695984144,0.88
4,NUP153,CELL+NUCLEUS,5.0,25.0,Nuclear pores,CELL+NUCLEUS,"(5, 25)",5.0,0.4932780266019557,1.76
